En el segundo filtro se busca obtener solo los miembros que respondan dentro del mismo dia
,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
99,9406819,https://www.airbnb.com/rooms/9406819,20240923134023,2024-09-23,city scrape,Family home 5 mins walk from uni,A well-loved family home in the centre of Bristol ( 5 minutes walk to the University / BRI / Cabot Circus / Central Bristol) on a beautiful cobbled hill - your family will be close to everything when you stay at this centrally-located place. Beautiful rustic garden with outdoor seating.,,https://a0.muscache.com/pictures/miso/Hosting-9406819/original/37949616-3c44-42fa-b4f1-adb5b83e6d16.jpeg,27149296,https://www.airbnb.com/users/show/27149296,Sophia,2015-02-03,"Bristol, United Kingdom",,within a day,50%,27%,f,https://a0.muscache.com/im/pictures/user/7b86cddf-6d09-447f-a9fa-0e05a9597ddb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7b86cddf-6d09-447f-a9fa-0e05a9597ddb.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Central,,51.45963,-2.59867,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,"[""Iron"", ""Kitchen"", ""Washer"", ""TV"", ""Hangers"", ""Hot water"", ""Children\u2019s books and toys"", ""Wifi"", ""Outdoor dining area"", ""Essentials"", ""High chair"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Dedicated workspace""]",$278.00,3,28,3.0,3.0,28.0,28.0,3.0,28.0,,t,0,0,1,139,2024-09-23,2,2,1,2024-05-30,2024-08-27,5.0,4.5,4.5,5.0,5.0,5.0,4.5,,f,1,1,0,0,0.51
103,9598461,https://www.airbnb.com/rooms/9598461,20240923134023,2024-09-23,city scrape,Welsh Back – In the Bristol's heart,Riverside Welsh Back – In the Bristol’s heart  <br /><br />The ensuite room  is located in one of the most attractive areas of Bristol. You’ll be at walking distance from the main Bristol sites in the City centre,"- parking space can be found just in front of the building or at NPC ( 1 min walking from my building<br />Please, ask me for details about parking fees <br />- gym lovers have different options in few min. Walking ( ask me for details )",https://a0.muscache.com/pictures/aa387051-e53f-46ba-b8c9-a74a4e8e9d44.jpg,34880118,https://www.airbnb.com/users/show/34880118,Giuseppe,2015-06-03,"Bristol, United Kingdom",,within a day,89%,0%,f,https://a0.muscache.com/im/users/34880118/profile_pic/1433359490/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/34880118/profile_pic/1433359490/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Central,,51.45141,-2.59257,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Dryer"", ""Kitchen"", ""Breakfast"", ""Smoke alarm"", ""Coffee maker"", ""Washer"", ""Elevator"", ""Hangers"", ""Wifi"", ""Essentials"", ""Dishes and silverware"", ""Heating"", ""Hair dryer""]",$47.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,3,3,25,300,2024-09-23,4,0,0,2016-02-15,2018-06-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.04
116,11451676,https://www.airbnb.com/rooms/11451676,20240923134023,2024-09-23,city scrape,Bohemian Georgian Luxury in Centre,"'The Hamburg Library' is a huge gorgeous private room with a beautiful bathroom and FREE PARKING in a magnificent Georgian home in the heart of Europe's best city, Bristol!  Pick from our orchard and drink tea in the garden! You won't want to leave!","Welcome to the most brilliant part of Bristol.  We are situated on a street that is slap bang between Brandon Hill park and Park Street.  Both are a huge fifteen second walk away!<br /><br />Brandon Hill is a wonderful place from which to watch the International Hot Air Balloon Fiesta, an open air production of Shakespeare, or just have a walk through its waterfalls, woodland and meadow.  There's a playground too and the paths lead you all the way down to the river Avon and the centre of town. <br /><br />Park Street is a shopper's paradise.  There are plenty of independent clothing stores (Kushty, BS8, The Guild) amongst the big names (Cath Kidson, Whistles, Jigsaw), indy record shops, and the original Boston Tea Party coffee shop on the corner of our street.  There are plenty of wonderful bakeries, cafes, restaurants, and the great Bristol Museum is over the road.<br /><br />The harbour and its markets, the Aquarium, Colston Hall, the SS Great Britain, the Watershed cinema, @Bristol ",https://a0.muscache.com/pictures/978738f4-9352-4e5f-a6d7-892fc2936dff.jpg,18414383,https://www.airbnb.com/users/show/18414383,Jess,2016-02-24,"Bristol, United Kingdom","I'm Jess and I live with my husband, Sam, our three children, and my mother-in-law... who is also the landlady!  This is her home, and it will be yours too for the duration of your stay.  You will find it to be a most beautiful and magical place to spend time.

This is an open home and we are artists, designers, musicians, cooks, travellers, and writers. The house is a reflection of our creativity and lust for life.

As a family, Sam and I took the children back-packing through Europe and Airbnb was a fantastic way to stay in wonderful places on our shoestring budget.  Now it's our turn to return the favour to others.  We love meeting new people, and welcome you and your stories to fill our home.  

As hosts, we can be on hand if you'd like a hands-on experience, or we'll leave you alone if you'd like some space!",within a day,100%,,f,https://a0.muscache.com/im/pictures/user/35b54f27-60fc-498e-9d6c-a9868f144520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/35b54f27-60fc-498e-9d6c-a9868f144520.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Hotwells & Harbourside,,51.4534,-2.60402,Private room in home,Private room,4,1.0,1 bath,1.0,1.0,"[""Iron"", ""Dryer"", ""Lock on bedroom door"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""First aid kit"", ""Wifi"", ""Essentials"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Heating"", ""Hair dryer""]",$82.00,4,1124,4.0,4.0,1124.0,1124.0,4.0,1124.0,,t,0,0,0,21,2024-09-23,31,0,0,2016-03-04,2018-06-29,4.94,4.94,4.94,5.0,4.97,4.97,4.77,,f,2,1,1,0,0.3
126,11870221,https://www.airbnb.com/rooms/11870221,20240923134023,2024-09-23,city scrape,Beautiful Georgian apartment in Clifton village,"With its gorgeous high ceilings, oak flooring, sash windows, 80 ft walled garden and views to the Mendips, our stunning Georgian apartment is located on one of the Bristol's most prestigious streets, Royal York Crescent.<br /><br />Amazingly located in Clifton Village where there are many cafes and delis.  The world-famous Clifton Suspension Bridge is a 5 minute walk away.","Our flat is on a beautiful crescent in the heart of vibrant Clifton village, with its wonderful shops, cafes and restaurants. It is in a conservation area; the crescent is Georgian and has beautiful views south to the Mendip Hills.<br />Clifton Suspension Bridge - 7 minute walk <br />Bristol University - 10 minute walk<br />Bristol Zoo - 10 minute walk <br />Clifton College - 10 minute walk <br />Clifton Lido - 10 minute walk<br />BBC Broadcasting House - 10 minute walk <br />Old Vic Theatre - 20 minute walk",https://a0.muscache.com/pictures/f7be0976-a917-4861-9a71-416aa1cce3a4.jpg,63283559,https://www.airbnb.com/users/show/63283559,Joanna,2016-03-16,"Bristol, United Kingdom","Writer, author and mother of small boy.  I am passionate about the natural world, Africa, hiking, cycling and swimming. ",within a day,60%,36%,t,https://a0.muscache.com/im/pictures/user/7b2a7ff5-0a96-4480-96ee-96cd663711c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7b2a7ff5-0a96-4480-96ee-96cd663711c7.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Clifton,,51.45267,-2.62224,Entire rental unit,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,"[""Oven"", ""Books and reading material"", ""Private patio or balcony"", ""Dining table"", ""Dishwasher"", ""Stove"", ""Hot water kettle"", ""Wine glasses"", ""Hot water"", ""Paid parking off premises"", ""Coffee maker"", ""Bed linens"", ""Hair dryer"", ""Kitchen"", ""Outdoor furniture"", ""Refrigerator"", ""Washer"", ""TV"", ""Drying rack for clothing"", ""Blender"", ""Smoke alarm"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Iron"", ""Fire pit"", ""Lockbox"", ""Toaster"", ""Cooking basics"", ""Children\u2019s books and toys"", ""First aid kit"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Bread maker"", ""Dedicated workspace"", ""Coffee"", ""Indoor fireplace: electric"", ""Free parking on premises"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Essentials"", ""Board games"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",$50.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,1,4,11,56,2024-09-23,46,0,0,2016-08-05,2023-08-17,4.78,4.93,4.59,4.78,4.84,4.98,4.8,,f,1,1,0,0,0.46
143,13313866,https://www.airbnb.com/rooms/13313866,20240923134023,2024-09-23,previous scrape,"Charming family home in Henleaze, Bristol","Our homely and comfortable house is located in a desirable area in Bristol close to the shopping centre whilst also being in a quiet, family-friendly area. There are plenty of shops, cafes, pubs, restaurants and parks nearby to enjoy.",,https://a0.muscache.com/pictures/miso/Hosting-13313866/original/d5a034cc-2728-424b-a4c5-1dc7c1e00883.jpeg,34467280,https://www.airbnb.com/users/show/34467280,Mike,2015-05-28,"Portishead, United Kingdom",,within a day,83%,71%,f,https://a0.muscache.com/im/users/34467280/profile_pic/1440486530/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/34467280/profile_pic/1440486530/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Westbury-on-Trym & Henleaze,,51.49,-2.61041,Entire home,Entire home/apt,4,,1.5 baths,3.0,,"[""Head and Shoulders conditioner"", ""Books and reading material"", ""Free washer \u2013 In building"", ""Private patio or balcony"", ""Dining table"", ""Laundromat nearby"", ""Dishwasher"", ""Room-darkening shades"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Exterior security cameras on property"", ""Wine glasses"", ""Head and Shoulders shampoo"", ""Bed linens"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Refrigerator"", ""TV"", ""Drying rack for clothing"", ""Indoor fireplace: wood-burning"", ""Bosch stainless steel gas stove"", ""Shower gel"", ""Smoke alarm"", ""Piano"", ""Eco Warrior body soap"", ""Children\u2019s dinnerware"", ""Iron"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Fire pit"", ""Lockbox"", ""Bathtub"", ""Game console: Xbox Series X"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Google Home Bluetooth sound system"", ""First aid kit"", ""Extra pillows and blankets"", ""Stainless steel double oven"", ""Carbon monoxide alarm"", ""Private entrance"", ""Dedicated workspace"", ""Coffee"", ""Long term stays allowed"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Fireplace guards"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker: espresso machine"", ""Sun loungers"", ""Free dryer \u2013 In building"", ""Essentials"", ""Board games"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Fast wifi \u2013 392 Mbps""]",,7,14,7.0,7.0,14.0,14.0,7.0,14.0,,t,0,0,0,0,2024-09-23,3,3,0,2023-12-17,2024-01-01,5.0,4.67,4.0,4.67,4.67,5.0,4.67,,f,1,1,0,0,0.32
162,14483722,https://www.airbnb.com/rooms/14483722,20240923134023,2024-09-23,city scrape,Central Bristol Budget Studio Apartment,"This new studio is close to the city centre and transport links. You’ll love the location. Stokes Croft is 1/2 mile walk, 0.7 miles to Cabot Circus and 1 mile to Bristol Royal Infirmary. My place is good for couples, solo adventurers, and business travellers.<br /><br />The studio is compact. Suitable for single guest or a couple only.<br /><br />Studio is not available for parties of events.<br />100 pounds deposit required.",,https://a0.muscache.com/pictures/8c52983c-0965-4527-84cc-d3f57e766c21.jpg,45366780,https://www.airbnb.com/users/show/45366780,Jake,2015-09-29,"Bristol, United Kingdom",,within a day,100%,89%,f,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Ashley,,51.46631,-2.58105,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Oven"", ""Laundromat nearby"", ""Portable fans"", ""Stove"", ""Freezer"", ""Wine glasses"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Smoke alarm"", ""Iron"", ""Toaster"", ""Carbon monoxide alarm"", ""Hangers"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",$59.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,22,52,82,82,2024-09-23,81,7,0,2016-09-29,2024-05-21,4.33,4.47,4.65,4.73,4.75,4.11,4.29,,f,5,5,0,0,0.83
181,15457289,https://www.airbnb.com/rooms/15457289,20240923134023,2024-09-23,city scrape,budget Bristol central studio,My place is close to the city centre. You’ll love my place because of the location. My place is good for couples and solo visitors to Bristol.,,https://a0.muscache.com/pictures/757678d5-81b5-4d92-b253-b40e2ba90a89.jpg,45366780,https://www.airbnb.com/users/show/45366780,Jake,2015-09-29,"Bristol, United Kingdom",,within a day,100%,89%,f,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Ashley,,51.46738,-2.58057,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Oven"", ""Laundromat nearby"", ""Stove"", ""Freezer"", ""Wine glasses"", ""Hot water"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Iron"", ""Toaster"", ""Cooking basics"", ""Dedicated workspace"", ""Hangers"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",$59.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,27,57,87,87,2024-09-23,52,2,0,2016-10-21,2024-04-25,4.42,4.44,4.62,4.77,4.69,4.1,4.21,,f,5,5,0,0,0.54
185,15638305,https://www.airbnb.com/rooms/15638305,20240923134023,2024-09-23,city scrape,Fully furnished budget studio near City Centre,"My place is close to the city centre. You’ll love my place because of the location. My place is good for couples, solo adventurers, and business travellers.",,https://a0.muscache.com/pictures/miso/Hosting-15638305/original/41b91e89-7d61-4743-b530-b7ee3f591280.jpeg,45366780,https://www.airbnb.com/users/show/45366780,Jake,2015-09-29,"Bristol, United Kingdom",,within a day,100%,89%,f,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Ashley,,51.4664,-2.57926,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Oven"", ""Dining table"", ""Stove"", ""Wine glasses"", ""Hot water"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Smoke alarm"", ""Iron"", ""Cooking basics"", ""Keypad"", ""Clothing storage"", ""Self check-in"", ""Hangers"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",$59.00,3,100,3.0,3.0,100.0,100.0,3.0,100.0,,t,25,55,85,85,2024-09-23,51,8,0,2016-12-06,2024-08-18,4.51,4.61,4.47,4.88,4.88,4.18,4.39,,f,5,5,0,0,0.54
192,15811998,https://www.airbnb.com/rooms/15811998,20240923134023,2024-09-23,previous scrape,Victorian House,"A stylish, comfortable and spacious three bedroom, three storey house situated just off the bustling Gloucester Rd with its fabulous independent shops, bars & restaurants.  You’ll love my place because of the large kitchen/dining room, the south facing garden and essential off street parking. This is a vibrant area but a quiet neighbourly road with everything close by. It is close to great local, national and international transport links.","It is a quiet street with lots of families, just one minute from the bustling Gloucester road:  <br />bestof bristol . co . uk /74-things-to-do-on-gloucester-road/<br />At the other end of the street is Horfield Common, a lovely park with cafe and tennis courts.<br />There is so much to see and do in Bristol, there are lots of festivals in the summer, there are theatres, the zoo, the aquarium. The harbourside area is fun to visit and you can do boat trips or visit the SS Great Britain or just stop for a drink and look at the boats!<br />visitbristol . co . uk",https://a0.muscache.com/pictures/e5ea8930-3d40-42b4-937b-9a62959d1a43.jpg,25987143,https://www.airbnb.com/users/show/25987143,Sorrel,2015-01-12,"Bristol, United Kingdom",,within a day,100%,62%,f,https://a0.muscache.com/im/users/25987143/profile_pic/1421067999/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25987143/profile_pic/1421067999/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Bishopston & Ashley Down,,51.48397,-2.58996,Entire townhouse,Entire home/apt,6,,2 baths,3.0,,"[""Oven"", ""Dishwasher"", ""Hot water"", ""Coffee maker"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Refrigerator"", ""Washer"", ""Patio or balcony"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Iron"", ""Free street parking"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Backyard"", ""Free parking on premises"", ""Hangers"", ""Sun loungers"", ""Wifi"", ""Essentials"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",,2,39,2.0,2.0,39.0,39.0,2.0,39.0,,t,14,14,17,146,2024-09-23,37,3,0,2016-11-20,2024-05-27,4.95,5.0,4.89,4.95,5.0,4.86,4.92,,f,1,1,0,0,0.39
193,15856894,https://www.airbnb.com/rooms/15856894,20240923134023,2024-09-23,city scrape,Budget self-contained studio room near City centre,"My place is close to the city centre. You’ll love my place because of the location. My place is good for couples, solo adventurers, and business travellers. It is great for short term students and lecturers.<br />The studio is set up with a desk and fast internet service to allow people to work.<br />The studio is in a quiet block that hosts visiting students to Bristol Uni and UWE.<br />The studio is not suitable for parties or very loud guests.",,https://a0.muscache.com/pictures/bdae0d12-3d3b-4d85-adfc-278b354f3cd5.jpg,45366780,https://www.airbnb.com/users/show/45366780,Jake,2015-09-29,"Bristol, United Kingdom",,within a day,100%,89%,f,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/52e3113f-80d2-4f1e-9f4e-7b3c8f43cc63.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Ashley,,51.46626,-2.57965,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Oven"", ""Portable fans"", ""Stove"", ""Freezer"", ""Wine glasses"", ""Hot water"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Refrigerator"", ""Washer"", ""TV"", ""Shower gel"", ""Smoke alarm"", ""Iron"", ""Toaster"", ""Cooking basics"", ""Dedicated workspace"", ""Clothing storage"", ""Hangers"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Dishes and silverware"", ""Heating"", ""Microwave""]",$59.00,3,730,3.0,3.0,730.0,730.0,3.0,730.0,,t,8,38,68,68,2024-09-23,41,4,1,2016-11-16,2024-09-04,4.44,4.49,4.51,4.6,4.68,3.97,4.21,,f,5,5,0,0,0.43
195,15934388,https://www.airbnb.com/rooms/15934388,20240923134023,2024-09-23,city scrape,Unique spacious houseboat on Bristol Harbour,"Ideal for friends and family get-togethers looking for something unique in the heart of Bristol right on the harbour. <br />The upper deck provides fabulous views of the harbour from its spacious lounge, balcony, dining area and well equipped self-catering kitchen.<br />The lower deck has 9 sleeping cabins. Up to 21 beds can be prepared as per your booking request.<br />As the boat is moored in a tranquil location we insist that guests respect our neighbours by keeping noise to a minimum after 11pm.","Moored on Wapping Wharf close to the SS Great Britain, M-Shed Museum and the trendy Bristol Cargo Quarter.",https://a0.muscache.com/pictures/bf5dde15-81cd-49d8-b152-361bbc7d087d.jpg,94252632,https://www.airbnb.com/users/show/94252632,Martin,2016-09-08,,,within a day,90%,95%,t,https://a0.muscache.com/im/pictures/user/7fddd787-162d-47ee-9344-bed87f73f882.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7fddd787-162d-47ee-9344-bed87f73f882.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,Neighborhood highlights,Hotwells & Harbourside,,51.447440366037945,-2.602911632068894,Houseboat,Entire home/apt,16,5.0,5 baths,9.0,22.0,"[""Oven"", ""Private patio or balcony"", ""Dining table"", ""Dishwasher"", ""Portable fans"", ""Freezer"", ""Wine glasses"", ""Hot water"", ""Exterior security cameras on property"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Smoke alarm"", ""Toaster"", ""Cooking basics"", ""Keypad"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Private entrance"", ""Waterfront"", ""Long term stays allowed"", ""Self check-in"", ""Paid parking lot off premises"", ""Electric stove"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Microwave""]","$1,050.00",2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,25,47,75,321,2024-09-23,108,27,1,2021-04-15,2024-08-25,4.98,4.98,4.94,4.99,4.86,4.99,4.72,,f,1,1,0,0,2.58
